/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0027_sync0000001028left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/404782_crop0_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0034_sync0000000326left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/695972_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0034_sync0000001490left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/019359_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0027_sync0000001590left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/515707_crop2_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0087_sync0000000258left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/026877_crop0_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0101_sync0000000171left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/00553_crop1_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0016_sync0000000105left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/020993_crop1_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0027_sync0000000245left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/705435_crop3_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0028_sync0000000363left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/000658_crop4_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0058_sync0000000012left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/063888_crop3_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0028_sync0000000074left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/767120_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0016_sync0000000179left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/029233_crop3_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_28_drive_0021_sync0000000178left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/552409_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0091_sync0000000245left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/477897_crop0_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0028_sync0000000426left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/304188_crop2_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_28_drive_0153_sync0000000003left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/937278_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0018_sync0000002654left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/583631_crop4_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0047_sync0000000611left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/026626_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0034_sync0000000000left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/009376_crop1_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0027_sync0000004516left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/958091_crop3_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0018_sync0000000682left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/025972_crop4_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0028_sync0000002858left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/602200_crop2_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0101_sync0000000141left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/016649_crop2_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0028_sync0000001368left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/39102_flip_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0018_sync0000000164left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/711183_crop0_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0047_sync0000000191left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/020799_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0059_sync0000000337left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/995255_crop0_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0039_sync0000000181left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/18029_flip_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_28_drive_0108_sync0000000021left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/066356_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0047_sync0000000304left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/067149_crop1_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0018_sync0000000177left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/963680_crop4_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0028_sync0000005088left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/777730_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_28_drive_0185_sync0000000011left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/488164_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0086_sync0000000028left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/577732_crop2_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_29_drive_0071_sync0000000783left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/380341_crop2_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0028_sync0000001075left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/584765_crop3_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0009_sync0000000010left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/146015_flip_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0033_sync0000001404left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/019666_crop3_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0104_sync0000000204left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/605752_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0009_sync0000000235left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/169941_crop0_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_29_drive_0004_sync0000000120left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/738917_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0117_sync0000000085left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/19250_crop0_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0051_sync0000000061left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/005545_flip_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0018_sync0000002046left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/731845_crop4_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0117_sync0000000128left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/906887_crop1_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0027_sync0000000076left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/731529_crop4_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0027_sync0000001313left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/394470_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0027_sync0000000570left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/735292_crop2_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0034_sync0000003178left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/680514_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0019_sync0000000424left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/566724_leftImg8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0027_sync0000000040left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/004553_crop0_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0020_sync0000000629left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/000526_crop3_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0028_sync0000001240left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/03671_crop1_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_28_drive_0082_sync0000000055left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/671092_crop0_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0027_sync0000001287left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/642172_crop0_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_28_drive_0126_sync0000000027left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/768220_crop1_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_29_drive_0004_sync0000000089left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/053593_crop0_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_29_drive_0071_sync0000000873left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/951652_crop3_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0042_sync0000000447left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/105721_flip_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0113_sync0000000003left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/72124_flip_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0018_sync0000000867left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/007904_crop4_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0018_sync0000001975left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/209291_flip_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_30_drive_0020_sync0000000852left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/003978_crop2_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_10_03_drive_0034_sync0000003818left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/014519_crop1_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0036_sync0000000404left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/012076_crop1_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0101_sync0000000648left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/144619_crop4_leftImage8bit.png
/mnt/dataset_HDD/kitti_resized/2011_09_26_drive_0015_sync0000000087left.png,/mnt/dataset_HDD/IDD_Segmentation/new2/images/007073_crop3_leftImage8bit.png
